id,rating,content,source,final_emotion,final_category,length,split
12478,5.0,"Доброго дня,
Був на консультації в центрі правової допомоги по питанню земельного права у юриста Валерії Павлівни. Буду звертались ще і саме до неї. Щиро рекомедую.",original,Happiness,Gratitude / Positive Feedback,164,test
12007,5.0,"Довженко Валерія Юріївна -грамот юрист, оказала квалифицированную консультацию.
Рекомендую!
Спасибо.",original,Happiness,Gratitude / Positive Feedback,100,test
4301,4.0,"Відмінний університет, який може поборотися за звання найкращого у країні Україна.",original,Happiness,Gratitude / Positive Feedback,82,test
10005129,,"Для вирішення проблеми надішліть, будь ласка, скриншот, що саме відображається на екрані при поданні заяви та скриншот витягу з реєстру ДРРП в службу підтримки — https://chat.diia.gov.ua Отримати Витяг ви можете на порталі Дія — https://diia.gov.ua",original,Neutral,Question / Request for Help,248,test
11232,1.0,"Нажаль там працює Чиркіна Світлана, яка вважає себе педагогом, та до цього не має причетності. Її способи викладання (фортепіано), нам не сподобались з самого початку. Її манера викладання, та спілкування наче звисока , відштовхує…",original,Disgust,Complaint / Dissatisfaction,231,test
17400,5.0,"Дякую.
Дуже сподобалося обслуговування
Професійно, толерантно, спокійно.",original,Happiness,Gratitude / Positive Feedback,72,test
10133,,Подвіря та школа зовні мають охайний вигляд. В середині не був,original,Neutral,Neutral Comment,62,test
13585,5.0,"все пройшло дуже швидко. Сервіс на вищому рівні. Потратив максимум 5 хв., щоб уже бути у спеціаліста.",original,Happiness,Gratitude / Positive Feedback,101,test
7142,5.0,Оформив довідку про несудимість та подав заяву на апостиль лише за 10 хвилин.,original,Happiness,Gratitude / Positive Feedback,77,test
15851,5.0,"Словами не описати мого захвату від цього місця. Обов’язково необхідно тут побувати.
Екстер’єр будівлі - не менш вражаючий ніж інтер’єр, а територією Університету…",original,Happiness,Gratitude / Positive Feedback,163,test
17193,5.0,Дякую допомогли з вирішення не стандартного питання,original,Happiness,Gratitude / Positive Feedback,51,test
8505,5.0,"Цілком задоволена роботою працівників центру. Все чітко, зрозуміло і вчасно зроблено.",original,Happiness,Gratitude / Positive Feedback,85,test
14020,5.0,"Дякую всьому колективу сервісного центру) Привітні, з посмішками, по погляду визначають, що потрібна допомога) Все швидко, кайфово і в задоволення)
Дякую екзаменатору Андрію Остапчуку)
Ви круті, дякую Всім Вам❤️",original,Happiness,Gratitude / Positive Feedback,211,test
6900,1.0,"Сервіс не працює під час повітряної тривоги, лавочок для сидіння приводі нема, талончиків, щоб не забути місце в черзі до відкриття сервісу - нема. Зсередини нагадує сонне царство, черга рухається ледве-ледве. Персонал чемний, ввічливий та залюбки допоможе. Якби було можна, поставив би 1,25. А так ставлю одну зірку.",original,Anger,Complaint / Dissatisfaction,317,test
15254,,"Відсутній банкомат , найблищий знаходиться в Кінг кросі",original,Neutral,Complaint / Dissatisfaction,55,test
17622,5.0,Сьогодні побувала в дозвільному відділі. Отримала оперативно заказану послугу та розгорнуту консультацію,original,Happiness,Gratitude / Positive Feedback,104,test
15324,5.0,Дуже задоволена співпрацею з цим агентством! Всім рекомендую!,original,Happiness,Gratitude / Positive Feedback,61,test
11168,5.0,"Якісне навчання, досвідчені інструктори,  автомобілі в гарному стані для проходження практики.",original,Happiness,Gratitude / Positive Feedback,94,test
17611,5.0,"Обслугували на відмінно, черги не було, ввічливо, клієнтоорієнтовано, (30 місце)",original,Happiness,Gratitude / Positive Feedback,80,test
15424,1.0,"Дзвонив цілий тиждень(не в обід) - ніхто не піднімав трубку. Коли підняли - то стогнала що маленька зарплата, роботи багато, ніхто працювати не хоче, сказала що зайнята та кинула трубку. По моєму питанню надали неправдиву інформацію. Направили в ЦНАП, який цим не займається. Залишив скаргу на 112",original,Anger,Complaint / Dissatisfaction,297,test
2522,5.0,"Дуже рекомендую відвідати всім це чудове місце!
Подарувати задоволення тваринам та отримати його самим!
Адміністратор Олександра Вам все зрозуміло пояснить і розповість.…",original,Happiness,Gratitude / Positive Feedback,170,test
10522,5.0,Дякую працівникам паспортного сервісу. Швидко оформили закордонний паспорт.,original,Happiness,Gratitude / Positive Feedback,75,test
7975,5.0,"Дуже залишилася задоволена цією командою.  Робила кадастровий та технічний паспорт додому. Просто таких приємних людей дуже мало хотілося б, щоб ми всі були такі. Плюс до всього все своєчасно, теплий підхід, ввічливі, завжди на зв'язку, зі…",original,Happiness,Gratitude / Positive Feedback,240,test
9021,5.0,Сьогодні відвідала ЦНАП все сподобалося. Все зробили швидко і якісно. Дякую,original,Happiness,Gratitude / Positive Feedback,75,test
8973,1.0,"Зробила дружина МРТ у цьому центрі, нейрохірург із обласної лікарні сказав хто вам це недороблено зробив.  Товста з наклеєними віями, яка робила МРТ з людьми, розмовляти не вміє.  Лікар сказав, що МРТ потрібно переробити на нормальному апараті. Виходить що кинули у vite на 1100.",original,Anger,Complaint / Dissatisfaction,279,test
1008,5.0,"Один із Найкращих Університетів країни та колишнього СНД! Викладацький склад, рівень матереально-технічної бази на висоті. Міжнародні дипломи!",original,Happiness,Gratitude / Positive Feedback,142,test
1378,5.0,"Рідний ВНЗ.
Пам'ятаю, як уперше пройшовся територією Політеха і буквально закохався в нього.…",original,Happiness,Gratitude / Positive Feedback,93,test
1591,4.0,Свіжий ремонт. Вхід обладнаний пандусом. Великі зали.,original,Neutral,Neutral Comment,53,test
4000,5.0,"Подали документи. Перше враження – відмінне.  Усі пояснили, допомогли. Дуже дякую!",original,Happiness,Gratitude / Positive Feedback,82,test
14790,5.0,"Дуже подобається, що в мерію може зайти будь-який житель міста, поряд навіть чоловік проводить одиночний пікет, і його ніхто не чіпає. Підйом важкий, але красивий, можна відпочити в магазинчику на одній з висоті) вид - гармата, Львів гарний і внизу та зверху, улюблене місто.",original,Happiness,Gratitude / Positive Feedback,275,test
15013,,"Піднятися наверх трохи складно, але краєвид вартий зусиль!",original,Happiness,Gratitude / Positive Feedback,58,test
6250,5.0,"Потрібна була копія рнкопп, зробили за 5 хвилин, дуже ввічливі пані, аж настрій поліпшили! Дякую!
Доречі, я не з Шевченківського району, але мене прийняли.",original,Happiness,Gratitude / Positive Feedback,155,test
4175,5.0,"Тут проходив фестиваль ""Наука на сцені"". Було круто!",original,Happiness,Gratitude / Positive Feedback,52,test
10189,1.0,"У мене була довга історія з цих салоном. Що стосується пірсингу - це жах. Якщо у вас немає бажання перейматися чи буде все гаразд та чи треба вам після процедур бігати по лікарям, то не йдіть сюди. Стерильності ніякої, адміністратор та…",original,Anger,Complaint / Dissatisfaction,236,test
2953,1.0,"Місце, де хочеш справедливості, але не завжди її отримуєш, на жаль.",original,Sadness,Complaint / Dissatisfaction,67,test
598,1.0,"До кожного кабінету величезні черги стояти доводиться по 3 рази, у них так заведено. Електронний запис там не працює, треба прийти і стати в чергу з 8 ранку і не факт, що будеш серед перших. Кожен папірець коштує грошей, небагато, гривні 2.…",original,Anger,Complaint / Dissatisfaction,241,test
5207,5.0,"Вже майже рік займаюсь в академії на кафедрі дизайну. Спочатку як такої мети навчання у мене не було, думала, що просто прослухаю курс для загального розвитку і на цьому все. Але не тут було! Мені сподобалося і насамперед за це велике…",original,Happiness,Gratitude / Positive Feedback,235,test
12649,5.0,"На консультації в Сергія Олександровича отримала повноцінну крнсультацію по своєму питанню. Доступно,лаконічно,достовірно,професійно.",original,Happiness,Gratitude / Positive Feedback,133,test
13939,5.0,"Склала практичний іспит тут з другої спроби. Під час першої дуже перехвилювался.Інспектор дуже спокійний,добрий. Постійно повторював,куди їхати , навіть якщо довго по прямій . Якщо було щось не зрозуміло по маршруту,то відповідав на мої питання . І в першу спробу і в другу трапився один інспектор на тій самій машині чері тіго.",original,Happiness,Gratitude / Positive Feedback,328,test
14646,5.0,Рекомендую піднятися на вершину та оглянути місто з висоти пташиного польоту !,original,Happiness,Suggestion / Idea,78,test
16481,5.0,"Найкрасивіша споруда, куди хочеться повертатися знову і знову. Обов'язково загляньте в невелику церкву, що на території університету. Особливо красиво тут навесні, коли цвітуть магнолії.",original,Happiness,Gratitude / Positive Feedback,186,test
1598,,"Вхід для смертних - на звороті будівлі, довго шукали. Якщо зайти в парадний, не знайдіть нікого, крім охоронця в гучномовці. Загалом обслуговують за графіком чітко, цілком прийнятно. Черги йдуть швидко, але душно в приміщенні.",original,Neutral,Neutral Comment,226,test
12355,5.0,"Був на консультації у юриста Максима Юрійовича на всі питання отримав відповідь, роботою задоволений",original,Happiness,Gratitude / Positive Feedback,100,test
10345,5.0,"Дуже круті майстри, чисто, атмосферно, дякую милим дівчатам та майстру Миші за виконану роботу 💪🏻 результатом дуже задоволений 🔥
П.С. як проект буде готовий додам фото 😁…",original,Happiness,Gratitude / Positive Feedback,170,test
9540,5.0,"Якісне швидке обслуговування. Професійні спеціалісти надали інформацію, проконсультували допомогли зорієнтуватися щодо подальших дій.",original,Happiness,Gratitude / Positive Feedback,133,test
5240,3.0,"Із хорошого:
1) На шкільному рівні – непогано (введення на всю область IT для різних напрямків)…",original,Happiness,Gratitude / Positive Feedback,96,test
8967,1.0,"Коли дзвонив за 10 днів, щоб записатися на певну дату-сказали, що записують за тиждень. Подзвонив за тиждень- сказали, що все зайнято на 10 днів наперед. Як так?",original,Anger,Complaint / Dissatisfaction,161,test
8529,5.0,"Христина Матківська просто ТОП!
Дуже з розумінням і надзвичайно вічливо вела бесіду зі мною. Щиро вдячний їй і решті дівчаток з ЦНАП за вирішення мого питання!",original,Happiness,Gratitude / Positive Feedback,159,test
13837,4.0,"Дівчина художник, що займається благодійною діяльністю, заснувала школу малювання для дітей. У знайомих дітлахи ходять бачу дуже подобається",original,Happiness,Gratitude / Positive Feedback,140,test
486,5.0,Працюємо з Право Гарант вже понад 2 роки. Високий рівень. Індивідуальний підхід. Кваліфікований штат юристів. Рекомендую!,original,Happiness,Gratitude / Positive Feedback,121,test
5639,5.0,Мені подобається вчитися в академії КРОК. Всім рекомендую,original,Happiness,Gratitude / Positive Feedback,57,test
10003756,,"Друзі, підкажіть, будь ласка. Питання про виплати по єВідновлення. Може, у когось теж була така ситуація. Квартира затоплена. Документи ВСІ є. Нові, оформлені через нотаріуса зовсім недавно (кілька тижнів тому). В Дії подала Повідомлення про пошкоджене житло. Далі в Дії натискаю Подати заяву на виплату. Вискакує напис: ""Дія не може знайти співвласників. Зверніться до ЦНАПу..."" При цьому окремо у Діях співвласників квартира, звісно, є. Пробувала з Дій різних співвласників - однаково: ""Дія не може знайти співвласників..."" Писала у Підтримку Дії. Писала в Мінреінтеграції. Без толку.",cosmus,Sadness,Question / Request for Help,586,test
5098,5.0,"Добрий день! Академія мені дуже подобається. Займаюся вже півроку. Вчителі добре пояснюють. Про академію дізналися з Інтернету та рекламу часто бачимо академії. У Кроку дітей мотивують і роблять все, що б правильно і доступно пояснити…",original,Happiness,Gratitude / Positive Feedback,235,test
13899,5.0,"Здала на механіці з 4-ї спроби. Обслуговування на хорошому рівні, інструктора не валили, були ввічливі, все моє хвилювання. Рекомендую цей СЦ!",original,Happiness,Gratitude / Positive Feedback,142,test
14805,5.0,"Квиток 20 грн, на мій погляд, місце обов'язкове для відвідування. Відкривається чудова панорама міста. Піднімуться важкувато, але це того варте :)",original,Happiness,Gratitude / Positive Feedback,146,test
2929,1.0,Свідомо затягують час. Приїжджаєш - витрачаєш години свого часу - їдеш ні з чим. Свідомо ставлять розклад слухань те щоб його виконати.,original,Anger,Complaint / Dissatisfaction,135,test
10003846,,"Добрий день, що робити якщо вартість реконструкції набагато більша за 200 тис, які пропонують за програмою єВідновлення?",original,Neutral,Question / Request for Help,120,test
6633,4.0,Управління знаходиться у будівлі райадміністрації. Співробітники дуже ввічливі та компетентні,original,Happiness,Gratitude / Positive Feedback,93,test
15903,1.0,"Взагалі не рекомендую для вступу або просто відвідування у якості туризму. Протягом стількох років, скільки ви здираєте кошти з туристів за групові екскурсії та вхід на кампус (так, просто у дворик теж вхід платний), можна було в самій…",original,Anger,Complaint / Dissatisfaction,236,test
8100,1.0,"Не люблю писати відгуки, але тут зобов’язана!

Стара білявка (реєстрація шлюбу) - з одного дня на інший посилала, у результаті…",original,Anger,Complaint / Dissatisfaction,127,test
15252,1.0,Можна охарактеризувати двома словами: безвідповідальність та некомпетентність... На жаль...,original,Sadness,Complaint / Dissatisfaction,91,test
14499,5.0,"Львівська міська рада розташована у самому центрі міста Львова на площі Ринок.   На першому поверсі праворуч знаходиться Центр надання адміністративних послуг, де ведеться прийом громадян, запис, оформлення звернень, видача довідок,…",original,Neutral,Neutral Comment,233,test
6964,5.0,"Змінював паспорт старого зразка на Айді. Сервіс на найвищому рівні:
1. На рецепції дівчина все докладно пояснила, видала чек із номером моєї черги, після чого запропонувала чекати у залі.…",original,Happiness,Gratitude / Positive Feedback,188,test
8397,,"Доброго дня. Сьогодні у Львові із автобусної станції мав виїхати автобус Львів-Івано-Франківськ. Я і ще 3 пасажирів купили квитки на цей автобус. У момент, коли я купувала квиток, я запитала касира, де буде стояти автобус і як він виглядає.…",original,Anger,Complaint / Dissatisfaction,241,test
5505,5.0,"Прекрасне місце для того, щоб розпочати свій шлях у світ програмування або граф. дизайну) Завжди все зрозуміло та цікаво! Рекомендую)",original,Happiness,Gratitude / Positive Feedback,133,test
10000020,,"Доброго дня! Підкажіть, будь ласка, чи має право працівник (викладач вузу) на повну відпустку 56 днів , якщо він працює на новому місті роботи більше 6 місяців?  Яка стаття Закону регламентує цей термін на сьогодні?",original,Neutral,Question / Request for Help,215,test
17047,5.0,Дуже гарно організована робота паспортного відділу. Навіть передбачено дитячу зону. Всім задоволена.,original,Happiness,Gratitude / Positive Feedback,100,test
8813,1.0,"Жахливе обслуговування , вказали дату на котру приїхати для розлучення , Я приїхав , а мені кажуть що ми не казали таке ,  їдьте далі воюйте !",original,Anger,Complaint / Dissatisfaction,142,test
2052,5.0,"Дякую за вашу роботу! Ви супер! Чуйний директор, професійний підхід, швидко та якісно! Успіхів вам у роботі!",original,Happiness,Gratitude / Positive Feedback,108,test
12789,5.0,Був на прийомі у Станіслава Васильовича - кваліфікований майстер своєї справи. Можу рекомендувати.,original,Happiness,Gratitude / Positive Feedback,98,test
17862,5.0,"Хочу висловити подяку та захоплення роботою Центру адмінпослуг. Швидко та в одному місці можна вирішити різні питання. Також хочу подякувати за зручний графік прийому громадян: можна потрапити і в суботу, і після 17 години, що дуже зручно для працюючих. Співробітники центру ввічливі та компетентні. Щиро дякую працівникам центру",original,Happiness,Gratitude / Positive Feedback,329,test
10004335,,Добрий день. Я (ФОП) став учасником є відновлення. Мсс 5200. Сьогодні проплата по карточці не пройшла (відхилення). Як взнати причину?,original,Neutral,Question / Request for Help,134,test
10003219,,"Термінове звернення від міського голови Чернігова Владислава Атрошенка.  «Шановні чернігівці. Нам треба готуватися до вуличних боїв. Хто знає і розуміє про що мова, приготувати запалювальні суміші. Друге-небайдужі чернігівці, пацани, я вас прошу прибути на Верені 2, звернутися до командира з проханням отримати зброю і захищати місто зі зброєю в руках»",original,Fear,Question / Request for Help,353,test
3186,5.0,"Змінюю відгук на діаметрально протилежний. Потрібно було вклеювати фото у паспорт. Запис на прийом онлайн, прийняли чітко за часом. У середу здав, у понеділок забрав. Співробітники ввічливі та терплячі. Оцінка відмінно.",original,Happiness,Gratitude / Positive Feedback,219,test
8021,3.0,"Із плюсів - ввічливий персонал, нова будівля, наявність укриття поблизу. Але є нюанси. Складається враження, що працівники максимально роблять усе, щоб менше людей були на обліку, навіть, ті, які не зловживають системою і вперше…",original,Anger,Complaint / Dissatisfaction,229,test
16704,,Комплекс виражає архітектурний і культурний вплив від візантійського періоду і втілює потужну присутність православної церкви!,original,Neutral,Neutral Comment,126,test
11755,1.0,"Жахливий заклад, нікому не рекомендую. Дуже погане ставлення колективу до дітей !!! Приниження та крик на дітей чула не раз. Не віддавайте своїх дітей у цей заклад, якщо хочете вберегти їх ментальне здоровʼя.",original,Anger,Complaint / Dissatisfaction,208,test
3208,5.0,"Все швидко, чітко, за часом. Дівчатка адміністратори дуже спокійно і правильно (дохідливо) інформує.
Дуже добрий, приємний охоронець, справляється зі своєю роботою на мільйон із ста.",original,Happiness,Gratitude / Positive Feedback,182,test
2333,5.0,Суд нещодавно переїхав до цієї будівлі колишньої військової академії ім.Говорова.,original,Neutral,Neutral Comment,81,test
8847,5.0,"Вдячна працівникам за швидке, кваліфіковане вирішення питання з відновлення документів.",original,Happiness,Gratitude / Positive Feedback,87,test
10002246,,"Боже мій Всемогутній! Ти оберігаєш невинних та дітей від зла!  Твоя рука всемогутня та всесильна на цій землі!  Ти можеш зупинити бурю і можеш її підняти!  Вітер і сонце, вода і гори, все в твоїх руках. Ти обіцяв вступатися за душу невинну та за тих, хто страждають від віроломства злих людей! Нині ми звертаємось до Тебе в молитві про захист нашої України, захист мого міста та села, захист моєї домівки та моїх рідних від атаки ворожих дронів та ракет, які сіють смерть та розруху! Прости нас грішних, ми каємось перед тобою та просимо милості для нас та наших близьких.  Просимо не за нашу праведність чи заслуги, а просимо захисту від віроломного ворога, що прийшов знищити нас. Боже наш, зупини ці ворожі дрони та ракети! Пошли бурю та ураган на кожне місце, звідки їх запускають! Хай блискавки вражають цю техніку, а мороз та вітер скує її! Хай страх та хвороби нападуть на кожного, чия рука випускає дрони та ракети по мирних містах України! Зруйнуй Боже заводи, які роблять ці дрони!  Зупини літаки та кораблі, що перевозять їх.  Закликаємо, аби мор та язва такі, як колись в Єгипті напали на ворожі війська та викосили їх! Хай ангели закриють наші міста і села від цих смертоносних дронів та ракет! Хай вони ламаються та падають назад звідки вилетіли!  Хай супутники та радари, що ними керують зламаються та втрачають сигнал!  Хай густі хмари накриють бази дронів і ракет і вони втратять керуванння!  Захисти Боже наших невинних дітей та малюків!  Збережи наші домівки перед зимою!  Захисти нашу енергосистему від руйнування, аби наші діти та наші літні і немічні люди не замерзли від холоду! Почуй Боже нашу молитву!  Даруй чудо та зроби так, щоб прийшов мир на нашу землю.  Амінь!",cosmus,Neutral,Question / Request for Help,1691,test
10696,5.0,"Чудова бібліотека,  затишна атмосфера,  привітні і кваліфікаційні працівники.",original,Happiness,Gratitude / Positive Feedback,77,test
5264,5.0,"Навчалася в академії Крок, на курсі Маркетинг.  Було дуже цікаво вчитися, пари були увечері, що дуже сподобалося.  Усього за півроку освоїла нову професію, яка дає гарний прибуток.  В академії сподобався підхід до навчання, практики багато, на якій був перший досвід.  Так само корисна теорія.  Загалом дуже задоволена! Оцінка 5+",original,Happiness,Gratitude / Positive Feedback,329,test
5541,5.0,Хороше співвідношення ціни та якості. Навіть новачок зможе розібратися в складній програмі завдяки докладному та доступному навчанню.,original,Happiness,Gratitude / Positive Feedback,133,test
10757,5.0,"Молодці. Бистро, чітко, все підказали. Приїхав 8.30, поїхав з готовим талоном 9.40",original,Happiness,Gratitude / Positive Feedback,82,test
13990,5.0,"Складаючи практичний іспит залишилася задоволена послугами даного сервісного центру, працівники всі ввічливі, і все пройшло на високому рівні !",original,Happiness,Gratitude / Positive Feedback,143,test
12673,5.0,Звертався за консультацією до Валерії Олексіївни. Отримав чіткі відповіді на всі питання. Спеціаліст своєї справи. Рекомендую!,original,Happiness,Gratitude / Positive Feedback,126,test
6691,5.0,"Потрібно було бабусю перевезти із Золочева на операцію у Львові. У місцевій швидкій не змогли допомогти, довелося викликати приватників для транспортування. Приїхали дуже швидко, акуратно поклали бабусю в машину та акуратно доставили.",original,Happiness,Gratitude / Positive Feedback,234,test
7769,5.0,"Тут працюють найкращі фахівці. Різні були ситуації за 6 років, але все вирішуване та відкрито. Начальнику респект за хороше керування!",original,Happiness,Gratitude / Positive Feedback,134,test
16544,5.0,Місце просто заворожує своєю архітектурою. Я думаю це візитна картка міста.,original,Happiness,Gratitude / Positive Feedback,75,test
14804,5.0,"Сходи і сходи. І дерев'яні сходи.

Коли піднімаєшся, дме прохолодний вітерець і прохолодно.…",original,Neutral,Neutral Comment,92,test
17085,5.0,Дуже вчасно якісно і швидко обслугували та залишили гарне враження,original,Happiness,Gratitude / Positive Feedback,66,test
2654,5.0,"Відмінне місце, не раз був на вигулі, все дуже сподобалося, бажаю подальшого розвитку цього центру",original,Happiness,Gratitude / Positive Feedback,98,test
1372,5.0,"Я закінчив тут магістратуру 14 років тому, я сумую за своїми однокурсниками та навчальним корпусом Y2, сподіваюся, що з вами все добре.",original,Sadness,Neutral Comment,135,test
12913,5.0,"Була на консультації у Валерії Юріївни, все дуже сподобалось",original,Happiness,Gratitude / Positive Feedback,60,test
12417,1.0,"Був на консультації у юриста Олега Вікторівича, НЕ рекоменду. Дуже нав'язливий і наглий.  В кінці консультації просить телефон щоб написати собі відгуки",original,Anger,Complaint / Dissatisfaction,152,test
1856,5.0,"Університет дуже гнучко адаптується до новітніх трендів у професіях, за якими готує фахівців. Але традиційно у приоритеті якість освіти. Це гарно, бо орієнтація освітнього процесу  не на ""один день"", а й на перспективу.",original,Happiness,Gratitude / Positive Feedback,219,test
6724,1.0,"Шарашкіна контора. Приїхали до тяжко хворого, допомоги не надали. Взяли гроші і викликали державну швидку. Не рекомендую.",original,Anger,Complaint / Dissatisfaction,121,test
10255,5.0,просто супер! сервісом задоволений! якість тату на вищому рівні❤️👍…,original,Happiness,Gratitude / Positive Feedback,67,test
14463,1.0,"Служба у справах дітей порушує права дитини!!! А не захищає їх. На комісії ця служба проігнорувала мої звернення щодо домашнього насилля. Не опитала саму дитину. Опитувала дитину без моєї присутності ,оскільки сказала що це законно і я їм…",original,Anger,Complaint / Dissatisfaction,239,test
13213,5.0,Консультувала Валерія Павлівна з військового права. Дуже задоволений її працюй. Ввічливий і грамотний спеціаліст. Рекомендую.,original,Happiness,Gratitude / Positive Feedback,125,test
162,1.0,Чекати доводиться 3 години. Навіть якщо ти 5 у черзі,original,Anger,Complaint / Dissatisfaction,52,test
10003291,,Якщо не було чим платити — необхідно подавати заяву в банк. Я тут розповідаю докладно https://lexukraine.com.ua,original,Neutral,Suggestion / Idea,111,test
10680,,"Дуже все сподобалося! Бажано відремонтувати площу в центрі села, біля зупинки! Дякую!!!",original,Happiness,Gratitude / Positive Feedback,87,test
10875,2.0,Вічно незадоволені та роздратовані працівники. Не дуже поспішають виконувати свої функції.,original,Anger,Complaint / Dissatisfaction,90,test
10002504,,Дякую. А сроки подачі заяви на виплати коштів Скільки буде в строках триватиме вся ця програма Щоб встигнути зробити свої оновлення в реєстрі,original,Neutral,Question / Request for Help,141,test
6973,4.0,"Доброго дня! Потрапила до центру оформлення закордонних паспортів у обідній час. Обід офіційно не заявлений, тому з 12 операторів працювало всього 3. О 14.00 почалося ""ворушення"" і черга, що накопичилася, швидко обслужили.…",original,Anger,Complaint / Dissatisfaction,223,test
13448,5.0,"Сьогдні одночасно замінювала кілька документів. Дівчата дуже швидко все зробили, пояснили процес. Були дуже приємні і ввічливі, і навіть підняли трохи настрій. Залишились тільки позитивні враження.",original,Happiness,Gratitude / Positive Feedback,197,test
12106,5.0,"Залишилася задоволена, адже отримала грамотні, чіткі відповіді на свої питання. До Станіслава Васильовича порадили звернутися знайомі, дійсно професіонал своєї справи!",original,Happiness,Gratitude / Positive Feedback,167,test
9026,5.0,Дякую все сподобалось все швидко рекомендую робити паспорти у бобровицкому цнапі,original,Happiness,Gratitude / Positive Feedback,80,test
12496,5.0,"Доброго дня! Співпрацювала з юристом Олегом Вікторовичем по приватизації земельної ділянки. На всіх етапах роботи я задоволена цим юристом, буду радити знайомим. Дякую!",original,Happiness,Gratitude / Positive Feedback,168,test
14859,4.0,"Гарне місце. Чудовий 360-градусний вид на центр міста та багато сходів, щоб подолати до вершини.",original,Happiness,Gratitude / Positive Feedback,96,test
1251,5.0,"НАЙКРАЩЕ АГЕНСТВО З ТИХ, В ЯКІ НАМ ВЖЕ ПРИХОДИЛО ЗВЕРТАТИСЯ.    ОПЕРАТИВНО, ЧІТКО, ПРИВІТНО!   ВСІМ РЕКОМЕНДУЄМО, ЯКЩО ХОЧЕТЕ ДОБРОГО ПОЧАТКУ У СВОЄЇ ПОДОРОЖІ.",original,Happiness,Gratitude / Positive Feedback,159,test
10479,1.0,Співробітникам фонду треба розповісти про етику в спілкуванні з відвідувачами.,original,Neutral,Suggestion / Idea,78,test
14477,1.0,"Жах і ще раз жах.на дзвінки не відповідають,три тижня дочка з'ясовує,куди поділись соц виплати.
Знущання над людьми.",original,Anger,Complaint / Dissatisfaction,116,test
1702,5.0,"Пояснюють, допомагають цілком зрозуміло. Багато різних конкурсів і виступів і екскурсій. Навчаюся тільки перший курс і я вже встиг звикнути і знайти нових друзів. Знайшов своє хобі, з'явилося багато інтересів та мотивацію до своєї мети. Мені подобається, рекомендую.",original,Happiness,Gratitude / Positive Feedback,266,test
5976,1.0,За жодним із зазначених номерів додзвонитися не можливо. За що співробітники цього підприємства отримують зарплату?,original,Anger,Complaint / Dissatisfaction,115,test
9353,5.0,"Сьогодні складав  практичний іспит з категорії А. Екзаменатор Тарнопольський Олександр ввічливий та порядний, все гарно пояснив. Мотоцикл сервісного центру працює відмінно, без нарікань. Результат іспиту СКЛАДЕНО.…",original,Happiness,Gratitude / Positive Feedback,214,test
8446,1.0,Це не працівники соціальноГо захисту!!!! Нападуть і розмажуть!З такими людьми і москаля не треба!,original,Anger,Complaint / Dissatisfaction,97,test
4900,5.0,"Дитина залюбки посіщає і займаеться в Академії. Пояснюють вчителі дуже чітко і зрозуміло. Зараз навчання онлайн, Ми віремо в Перемогу України і чекаемо коли знову зможемо прийти в Академію в класи  займатися очно улюбленним навчанням!",original,Happiness,Gratitude / Positive Feedback,234,test
12533,5.0,"Дуже вдячна за допомогу,гарному спеціалісту,чудовій людині,Віктору Миколайовичу..Дякую Вам велике.....",original,Happiness,Gratitude / Positive Feedback,102,test
2794,1.0,"Не знаю навіщо потрібний такий суд, який порушує всі норми конституції та прав людини, ухвалюють рішення не розбиратися по суті, відстоюють зацікавлений бік. Якщо комусь потрібно знаходити арешт на ""ефелеву вежу"" так вам у дергачівський…",original,Anger,Complaint / Dissatisfaction,237,test
13458,5.0,"Доброго дня. Хочу поділитися своїм враженням після останнього відвідування такого закладу як ЦНАП. Перш за все хочу сказати,що всі співробітники на своєму місці,  компетентні, ввічливі. При останноьому зверненні по вирішенню мого питання, а…",original,Happiness,Gratitude / Positive Feedback,241,test
